593.2000122,0.002420673
789.2999878,0.061070679
789.4000244,0.060012477
789.5,0.058917817
789.5999756,0.057785624
789.7000122,0.056617596
789.7999878,0.055418007
789.9000244,0.054185063
790,0.052922966
790.0999756,0.05167792
790.2000122,0.05039259
790.2999878,0.049081608
790.4000244,0.047741774
790.5,0.046379403
790.5999756,0.044997784
790.7000122,0.043599361
790.7999878,0.042185645
790.9000244,0.04075837
791,0.039320582
791.0999756,0.03785819
791.2000122,0.036376158
791.2999878,0.034895293
791.4000244,0.033414469
791.5,0.031939748
791.5999756,0.030472135
791.7000122,0.029012989
791.7999878,0.02756666
791.9000244,0.026134536
792,0.024720098
792.0999756,0.023362268
792.2000122,0.022014608
792.2999878,0.034229363
792.4000244,0.035216523
792.5,0.036209271
792.5999756,0.037206023
792.7000122,0.038209046
792.7999878,0.039213622
792.9000244,0.040215164
793,0.041220334
793.0999756,0.042218703
793.2000122,0.043216734
793.2999878,0.044211736
793.4000244,0.045204981
793.5,0.046193406
793.5999756,0.047177254
793.7000122,0.048155953
793.7999878,0.049126248
793.9000244,0.05008952
794,0.051033302
794.0999756,0.051952438
794.2000122,0.052859185
794.2999878,0.053753372
794.4000244,0.054632328
794.5,0.055496085
794.5999756,0.056342874
794.7000122,0.057171921
794.7999878,0.057982102
794.9000244,0.058772217
795,0.059533526
795.0999756,0.060291704
795.2000122,0.061027726
795.2999878,0.06173873
795.4000244,0.062425171
795.5,0.063084958
795.5999756,0.063717248
795.7000122,0.064321622
795.7999878,0.064895769
795.9000244,0.065440319
796,0.065947342
796.0999756,0.066460517
796.2000122,0.066940471
796.2999878,0.067386405
796.4000244,0.067797807
796.5,0.068173437
796.5999756,0.068512623
796.7000122,0.068814502
796.7999878,0.069077742
796.9000244,0.069302475
797,0.069486385
797.0999756,0.069622664
797.2000122,0.069718853
797.2999878,0.069773385
797.4000244,0.069785444
797.5,0.069754869
797.5999756,0.069679925
797.7000122,0.069561181
797.7999878,0.069398205
797.9000244,0.069191036
798,0.068939375
798.0999756,0.068610821
798.2000122,0.068234555
798.2999878,0.067814793
798.4000244,0.06735035
798.5,0.066842454
798.5999756,0.066290758
798.7000122,0.065695469
798.7999878,0.065057954
798.9000244,0.06437739
799,0.063655568
799.0999756,0.062901949
799.2000122,0.062100434
799.2999878,0.061258806
799.4000244,0.060378393
799.5,0.059459706
799.5999756,0.058504211
799.7000122,0.057512906
799.7999878,0.056486662
799.9000244,0.055426988
800,0.054335015
800.0999756,0.053254551
800.2000122,0.05213551
800.2999878,0.050988546
800.4000244,0.049812251
800.5,0.048610443
800.5999756,0.047384667
800.7000122,0.046134708
800.7999878,0.044864585
800.9000244,0.043573974
801,0.042267617
801.0999756,0.040958205
801.2000122,0.039626612
801.2999878,0.038281757
801.4000244,0.036927505
801.5,0.035567938
801.5999756,0.034203364
801.7000122,0.032836152
801.7999878,0.031469735
801.9000244,0.030105252
802,0.028746368
802.0999756,0.02740759
802.2000122,0.026090446
802.2999878,0.024771261
802.4000244,0.023464748
802.5,0.022173831
802.5999756,0.033091237
802.7000122,0.03404812
802.7999878,0.03501121
802.9000244,0.035980048
803,0.03695485
803.0999756,0.037900407
803.2000122,0.038848723
803.2999878,0.039797952
803.4000244,0.040747912
803.5,0.041688199
803.5999756,0.042636164
803.7000122,0.043582697
803.7999878,0.044525874
803.9000244,0.045465806
804,0.046399521
804.0999756,0.047320161
804.2000122,0.048234707
804.2999878,0.049140213
804.4000244,0.050037604
804.5,0.050915233
804.5999756,0.051791872
804.7000122,0.052620788
804.7999878,0.053426766
804.9000244,0.054216742
805,0.054990941
805.0999756,0.055809906
805.2000122,0.056611535
805.2999878,0.057395432
805.4000244,0.058161084
805.5,0.058906961
805.5999756,0.059624316
805.7000122,0.060328176
805.7999878,0.061008601
805.9000244,0.06166613
806,0.062298065
806.0999756,0.062847048
806.2000122,0.063368807
806.2999878,0.063860982
806.4000244,0.064324148
806.5,0.064756227
806.5999756,0.065152769
806.7000122,0.065522344
806.7999878,0.065859033
806.9000244,0.066162782
807,0.066432183
807.0999756,0.066693852
807.2000122,0.066920002
807.2999878,0.067110267
807.4000244,0.06726419
807.5,0.067380532
807.5999756,0.067458134
807.7000122,0.067499003
807.7999878,0.067501252
807.9000244,0.067464249
808,0.06738784
808.0999756,0.067278509
808.2000122,0.067128865
808.2999878,0.066938979
808.4000244,0.066708651
808.5,0.066437601
808.5999756,0.066129002
808.7000122,0.065776535
808.7999878,0.065384172
808.9000244,0.064950773
809,0.064477357
809.0999756,0.063952482
809.2000122,0.063387999
809.2999878,0.062784845
809.4000244,0.062142043
809.5,0.061461461
809.5999756,0.060743093
809.7000122,0.059994425
809.7999878,0.059202729
809.9000244,0.058375037
810,0.05751253
810.0999756,0.056603979
810.2000122,0.055662849
810.2999878,0.05469404
810.4000244,0.053731458
810.5,0.052738386
810.5999756,0.051715643
810.7000122,0.050674632
810.7999878,0.04959783
810.9000244,0.048493764
811,0.047366317
811.0999756,0.046239688
811.2000122,0.045089896
811.2999878,0.043919898
811.4000244,0.042730132
811.5,0.041523308
811.5999756,0.040301872
811.7000122,0.039077684
811.7999878,0.037830056
811.9000244,0.036570974
812,0.035306156
812.0999756,0.03403796
812.2000122,0.032765254
812.2999878,0.031490113
812.4000244,0.030214327
812.5,0.028941222
812.5999756,0.027670808
812.7000122,0.026419103
812.7999878,0.025163579
812.9000244,0.023917521
813,0.022684602
813.0999756,0.021444367
813.2000122,0.031415899
813.2999878,0.032260423
813.4000244,0.033109594
813.5,0.033961491
813.5999756,0.034816104
813.7000122,0.035673184
813.7999878,0.036530991
813.9000244,0.037390337
814,0.038246075
814.0999756,0.039148786
814.2000122,0.040059716
814.2999878,0.040969864
814.4000244,0.041878931
814.5,0.042786915
814.5999756,0.043692047
814.7000122,0.04459197
814.7999878,0.045486581
814.9000244,0.046376419
815,0.04726034
815.0999756,0.048107684
815.2000122,0.04895566
815.2999878,0.049793833
815.4000244,0.050623197
815.5,0.051441001
815.5999756,0.052246677
815.7000122,0.053040331
815.7999878,0.053819073
815.9000244,0.054584729
816,0.055333251
816.0999756,0.056007472
816.2000122,0.056670394
816.2999878,0.057313863
816.4000244,0.057936777
816.5,0.058539028
816.5999756,0.059118664
816.7000122,0.05967548
816.7999878,0.060208506
816.9000244,0.060716862
817,0.061199806
817.0999756,0.061725076
817.2000122,0.062229775
817.2999878,0.06270723
817.4000244,0.063157702
817.5,0.063579474
817.5999756,0.063971763
817.7000122,0.064334689
817.7999878,0.064666644
817.9000244,0.064967384
818,0.065235671
818.0999756,0.065413497
818.2000122,0.065559015
818.2999878,0.065670634
818.4000244,0.065747314
818.5,0.065788684
818.5999756,0.0657942
818.7000122,0.06576371
818.7999878,0.065696721
818.9000244,0.065592814
819,0.065451906
819.0999756,0.065322125
819.2000122,0.065156643
819.2999878,0.064951467
819.4000244,0.064708159
819.5,0.064426252
819.5999756,0.064106559
819.7000122,0.063748112
819.7999878,0.063351564
819.9000244,0.062917132
820,0.062444726
820.0999756,0.061917056
820.2000122,0.061356926
820.2999878,0.060754344
820.4000244,0.060110441
820.5,0.059431349
820.5999756,0.058716471
820.7000122,0.057966293
820.7999878,0.057182954
820.9000244,0.056365524
821,0.055516512
821.0999756,0.05461893
821.2000122,0.053699936
821.2999878,0.05274297
821.4000244,0.051758046
821.5,0.050746314
821.5999756,0.049708791
821.7000122,0.048646363
821.7999878,0.047560351
821.9000244,0.046452341
822,0.045324032
822.0999756,0.044202145
822.2000122,0.043066897
822.2999878,0.041916501
822.4000244,0.040742154
822.5,0.039554461
822.5999756,0.038354613
822.7000122,0.037142813
822.7999878,0.035923384
822.9000244,0.034695083
823,0.033461732
823.0999756,0.03220942
823.2000122,0.030955355
823.2999878,0.029716064
823.4000244,0.028466098
823.5,0.027223543
823.5999756,0.025987228
823.7000122,0.024760364
823.7999878,0.02354528
823.9000244,0.022342867
824,0.021156794
824.0999756,0.01999232
824.2000122,0.031737098
824.2999878,0.032570369
824.4000244,0.03340905
824.5,0.034250404
824.5999756,0.035086216
824.7000122,0.035933488
824.7999878,0.036782343
824.9000244,0.037633189
825,0.038483404
825.0999756,0.039334101
825.2000122,0.040184486
825.2999878,0.041032459
825.4000244,0.041878926
825.5,0.042721898
825.5999756,0.043552577
825.7000122,0.044388275
825.7999878,0.045218155
825.9000244,0.046042562
826,0.046860109
826.0999756,0.047672503
826.2000122,0.048477919
826.2999878,0.04927398
826.4000244,0.050060091
826.5,0.050836098
826.5999756,0.051592166
826.7000122,0.052344795
826.7999878,0.053083153
826.9000244,0.053808311
827,0.05451797
827.0999756,0.055173815
827.2000122,0.055812405
827.2999878,0.056432384
827.4000244,0.05703399
827.5,0.057615056
827.5999756,0.058175995
827.7000122,0.058709906
827.7999878,0.059227565
827.9000244,0.059722557
828,0.060193698
828.0999756,0.060709215
828.2000122,0.06120077
828.2999878,0.061667478
828.4000244,0.062108601
828.5,0.062522232
828.5999756,0.062907032
828.7000122,0.063261583
828.7999878,0.063591426
828.9000244,0.063892584
829,0.064163858
829.0999756,0.064331367
829.2000122,0.064467711
829.2999878,0.06457181
829.4000244,0.064643687
829.5,0.064682686
829.5999756,0.064688466
829.7000122,0.064660677
829.7999878,0.064599493
829.9000244,0.06450413
830,0.064374463
830.0999756,0.064270834
830.2000122,0.064132198
830.2999878,0.063958245
830.4000244,0.06375402
830.5,0.063514954
830.5999756,0.063240293
830.7000122,0.062933117
830.7999878,0.062587071
830.9000244,0.062205479
831,0.061788331
831.0999756,0.061269356
831.2000122,0.060715721
831.2999878,0.060128576
831.4000244,0.059508168
831.5,0.058854511
831.5999756,0.058168713
831.7000122,0.057450528
831.7999878,0.056710121
831.9000244,0.055929574
832,0.055118501
832.0999756,0.054330042
832.2000122,0.053511149
832.2999878,0.052663824
832.4000244,0.051787022
832.5,0.050884372
832.5999756,0.049954856
832.7000122,0.048998867
832.7999878,0.04802936
832.9000244,0.047027091
833,0.04600258
833.0999756,0.044938272
833.2000122,0.043855712
833.2999878,0.042756136
833.4000244,0.04163963
833.5,0.040507468
833.5999756,0.039363217
833.7000122,0.038207479
833.7999878,0.03705363
833.9000244,0.035877691
834,0.034696647
834.0999756,0.033527894
834.2000122,0.032352749
834.2999878,0.031175133
834.4000244,0.029996369
834.5,0.028818789
834.5999756,0.027643284
834.7000122,0.02646986
834.7999878,0.025316054
834.9000244,0.024156959
835,0.02300816
835.0999756,0.021854995
835.2000122,0.020717116
835.2999878,0.019595118
835.4000244,0.031007361
835.5,0.031788934
835.5999756,0.032573241
835.7000122,0.03336127
835.7999878,0.034151622
835.9000244,0.034943844
836,0.035737198
836.0999756,0.036529315
836.2000122,0.037321778
836.3000488,0.038114185
836.4000244,0.038899952
836.5,0.039685563
836.5999756,0.040471662
836.7000122,0.041255198
836.8000488,0.042034146
836.9000244,0.04280937
837,0.043578737
837.0999756,0.044370017
837.2000122,0.045156498
837.3000488,0.045935695
837.4000244,0.046708717
837.5,0.047466179
837.5999756,0.048223117
837.7000122,0.048971383
837.8000488,0.049710239
837.9000244,0.050437926
838,0.051154817
838.0999756,0.05182193
838.2000122,0.052475475
838.3000488,0.05311501
838.4000244,0.053738618
838.5,0.054340551
838.5999756,0.054931764
838.7000122,0.055506602
838.8000488,0.056062862
838.9000244,0.056600398
839,0.057118662
839.0999756,0.05763035
839.2000122,0.058122307
839.3000488,0.058592396
839.4000244,0.059040487
839.5,0.059461647
839.5999756,0.059864141
839.7000122,0.060242769
839.8000488,0.060597084
839.9000244,0.060925881
840,0.06122895
840.0999756,0.061500633
840.2000122,0.061745442
840.3000488,0.061964493
840.4000244,0.062155485
840.5,0.062317362
840.5999756,0.062450152
840.7000122,0.062554729
840.8000488,0.062629519
840.9000244,0.0626741
841,0.062688187
841.0999756,0.062698489
841.2000122,0.062677541
841.3000488,0.062625084
841.4000244,0.062540919
841.5,0.062424696
841.5999756,0.062277946
841.7000122,0.062096326
841.8000488,0.061882025
841.9000244,0.061634801
842,0.061355051
842.0999756,0.061073626
842.2000122,0.060757906
842.3000488,0.060409336
842.4000244,0.060027651
842.5,0.059613333
842.5999756,0.059170862
842.7000122,0.058691223
842.8000488,0.058178895
842.9000244,0.057635116
843,0.057059297
843.0999756,0.056441488
843.2000122,0.055792251
843.3000488,0.055112084
843.4000244,0.054403412
843.5,0.053665081
843.5999756,0.052906474
843.7000122,0.052111698
843.8000488,0.051290317
843.9000244,0.050443034
844,0.049570317
844.0999756,0.048632522
844.2000122,0.047671931
844.3000488,0.046689996
844.4000244,0.045688428
844.5,0.044668625
844.5999756,0.043638239
844.7000122,0.042586076
844.8000488,0.041515609
844.9000244,0.04043146
845,0.039336041
845.0999756,0.038256437
845.2000122,0.037170662
845.3000488,0.036078293
845.4000244,0.034976594
845.5,0.033868382
845.5999756,0.032752706
845.7000122,0.031642844
845.8000488,0.030519073
845.9000244,0.029393885
846,0.028267195
846.0999756,0.027148166
846.2000122,0.026029964
846.3000488,0.024916529
846.4000244,0.023810062
846.5,0.02271071
846.5999756,0.021621729
846.7000122,0.020552831
846.8000488,0.019486083
846.9000244,0.030583836
847,0.031364076
847.0999756,0.032130936
847.2000122,0.032901699
847.3000488,0.033675838
847.4000244,0.034443927
847.5,0.035221622
847.5999756,0.036001098
847.7000122,0.036782624
847.8000488,0.037563467
847.9000244,0.038344926
848,0.03912469
848.0999756,0.039916472
848.2000122,0.040706467
848.3000488,0.041494588
848.4000244,0.042271554
848.5,0.043054026
848.5999756,0.043832326
848.7000122,0.044606685
848.8000488,0.045376159
848.9000244,0.04613938
849,0.046896382
849.0999756,0.047621975
849.2000122,0.048338265
849.3000488,0.049046508
849.4000244,0.049736828
849.5,0.050424862
849.5999756,0.051100808
849.7000122,0.05176601
849.8000488,0.052381213
849.9000244,0.052966642
850,0.053536674
850.0999756,0.054117964
850.2000122,0.054683996
850.3000488,0.055233668
850.4000244,0.05576595
850.5,0.056275306
850.5999756,0.056771699
850.7000122,0.057249883
850.8000488,0.057708948
850.9000244,0.058148013
851,0.058565769
851.0999756,0.05894667
851.2000122,0.059305468
851.3000488,0.059641645
851.4000244,0.05995449
851.5,0.060240015
851.5999756,0.060503687
851.7000122,0.060742842
851.8000488,0.06095668
851.9000244,0.061144774
852,0.061306744
852.0999756,0.061518474
852.2000122,0.06170381
852.3000488,0.061862023
852.4000244,0.061992562
852.5,0.06209448
852.5999756,0.0621692
852.7000122,0.062215131
852.8000488,0.062232023
852.9000244,0.062219507
853,0.062177292
853.0999756,0.062010924
853.2000122,0.061814609
853.3000488,0.061588511
853.4000244,0.061332674
853.5,0.061049135
853.5999756,0.060733638
853.7000122,0.060388228
853.8000488,0.0600131
853.9000244,0.059608564
854,0.059174549
854.0999756,0.058725575
854.2000122,0.058247357
854.3000488,0.057738833
854.4000244,0.057201687
854.5,0.056635581
854.5999756,0.056046855
854.7000122,0.055424958
854.8000488,0.054776032
854.9000244,0.054100822
855,0.053399082
855.0999756,0.052705738
855.2000122,0.052000964
855.3000488,0.05128564
855.4000244,0.050544933
855.5,0.049779151
855.5999756,0.048997591
855.7000122,0.048184451
855.8000488,0.047348207
855.9000244,0.04649069
856,0.045611887
856.0999756,0.044678302
856.2000122,0.043726403
856.3000488,0.042757578
856.4000244,0.041772789
856.5,0.040774593
856.5999756,0.039772229
856.7000122,0.038747399
856.8000488,0.037711159
856.9000244,0.036665765
857,0.035611123
857.0999756,0.034595866
857.2000122,0.033570676
857.3000488,0.032538416
857.4000244,0.031500593
857.5,0.030457653
857.5999756,0.029421431
857.7000122,0.028371099
857.8000488,0.02732042
857.9000244,0.026270937
858,0.025223539
858.0999756,0.024151485
858.2000122,0.023085675
858.3000488,0.022030084
858.4000244,0.020984413
858.5,0.019952034
858.5999756,0.018931831
858.7000122,0.028954389
858.8000488,0.029646767
858.9000244,0.030342435
859,0.031040578
859.0999756,0.031775364
859.2000122,0.032514247
859.3000488,0.033255313
859.4000244,0.033992359
859.5,0.034737543
859.5999756,0.035485051
859.7000122,0.036238094
859.8000488,0.036993918
859.9000244,0.037749665
860,0.038505544
860.0999756,0.039205093
860.2000122,0.039901311
860.3000488,0.04059472
860.4000244,0.041276921
860.5,0.041962409
860.5999756,0.042641673
860.7000122,0.043316148
860.8000488,0.043984396
860.9000244,0.04464471
861,0.045298235
861.0999756,0.045925933
861.2000122,0.046544841
861.3000488,0.047154824
861.4000244,0.047752195
861.5,0.048335318
861.5999756,0.048911941
861.7000122,0.049476966
861.8000488,0.05002954
861.9000244,0.050568472
862,0.051093685
862.0999756,0.051692829
862.2000122,0.052279316
862.3000488,0.052851815
862.4000244,0.053410666
862.5,0.05394905
862.5999756,0.054477919
862.7000122,0.054990322
862.8000488,0.055486796
862.9000244,0.055965431
863,0.05642636
863.0999756,0.056792765
863.2000122,0.057137836
863.3000488,0.05746223
863.4000244,0.057765289
863.5,0.058043888
863.5999756,0.058303214
863.7000122,0.058540343
863.8000488,0.058754168
863.9000244,0.058944891
864,0.05911656
864.0999756,0.059267683
864.2000122,0.05939458
864.3000488,0.059496405
864.4000244,0.059573122
864.5,0.059623765
864.5999756,0.059649617
864.7000122,0.059649391
864.8000488,0.059622901
864.9000244,0.059570178
865,0.059491248
865.0999756,0.059419545
865.2000122,0.059320578
865.3000488,0.059194063
865.4000244,0.059040139
865.5,0.058860055
865.5999756,0.058651368
865.7000122,0.058414323
865.8000488,0.058149134
865.9000244,0.057851061
866,0.057524852
866.0999756,0.057148739
866.2000122,0.056744839
866.3000488,0.056313858
866.4000244,0.05585588
866.5,0.055371158
866.5999756,0.054864772
866.7000122,0.054327179
866.8000488,0.053764719
866.9000244,0.053176706
867,0.052563808
867.0999756,0.051947332
867.2000122,0.051308632
867.3000488,0.050646023
867.4000244,0.049959055
867.5,0.04924933
867.5999756,0.048523651
867.7000122,0.047768236
867.8000488,0.046991084
867.9000244,0.046193567
868,0.045372226
868.0999756,0.044494308
868.2000122,0.043598905
868.3000488,0.042687301
868.4000244,0.041760994
868.5,0.040819837
868.5999756,0.039876596
868.7000122,0.038915744
868.8000488,0.037943794
868.9000244,0.036961444
869,0.035969105
869.0999756,0.03498905
869.2000122,0.033999272
869.3000488,0.033002319
869.4000244,0.031999865
869.5,0.030992517
869.5999756,0.029985906
869.7000122,0.028979405
869.8000488,0.02796377
869.9000244,0.026947843
870,0.025933559
870.0999756,0
870.2000122,0
870.3000488,0
870.4000244,0
870.5,0
870.5999756,0
870.7000122,0
870.8000488,0
870.9000244,0
871,0
871.0999756,0
871.2000122,0
871.3000488,0
871.4000244,0
871.5,0
871.5999756,0
871.7000122,0
871.8000488,0
871.9000244,0
872,0
872.0999756,0
872.2000122,0
872.3000488,0
872.4000244,0
872.5,0
872.5999756,0
872.7000122,0
872.8000488,0
872.9000244,0
873,0
873.0999756,0
873.2000122,0
873.3000488,0
873.4000244,0
873.5,0
873.5999756,0
873.7000122,0
873.8000488,0
873.9000244,0
874,0
874.0999756,0
874.2000122,0
874.3000488,0
874.4000244,0
874.5,0
874.5999756,0
874.7000122,0
874.8000488,0
874.9000244,0
875,0
875.0999756,0
875.2000122,0
875.3000488,0
875.4000244,0
875.5,0
875.5999756,0
875.7000122,0
875.8000488,0
875.9000244,0
876,0
876.0999756,0
876.2000122,0
876.3000488,0
876.4000244,0
876.5,0
876.5999756,0
876.7000122,0
876.8000488,0
876.9000244,0
877,0
877.0999756,0
877.2000122,0
877.3000488,0
877.4000244,0
877.5,0
877.5999756,0
877.7000122,0
877.8000488,0
877.9000244,0
878,0
878.0999756,0
878.2000122,0
878.3000488,0
878.4000244,0
878.5,0
878.5999756,0
878.7000122,0
878.8000488,0
878.9000244,0
879,0
879.0999756,0
879.2000122,0
879.3000488,0
879.4000244,0
879.5,0
879.5999756,0
879.7000122,0
879.8000488,0
879.9000244,0
880,0
880.0999756,0
880.2000122,0
880.3000488,0
880.4000244,0
880.5,0
880.5999756,0
880.7000122,0
880.8000488,0
880.9000244,0
881,0
881.0999756,0
881.2000122,0
881.3000488,0
881.4000244,0
881.5,0
881.5999756,0
881.7000122,0
881.8000488,0
881.9000244,0
882,0
882.0999756,0
882.2000122,0
882.3000488,0
882.4000244,0
882.5,0
882.5999756,0
882.7000122,0
882.8000488,0
882.9000244,0
883,0
883.0999756,0
883.2000122,0
883.3000488,0
883.4000244,0
883.5,0
883.5999756,0
883.7000122,0
883.8000488,0
883.9000244,0
884,0
884.0999756,0
884.2000122,0
884.3000488,0
884.4000244,0
884.5,0
884.5999756,0
884.7000122,0
884.8000488,0
884.9000244,0
885,0
885.0999756,0
885.2000122,0
885.3000488,0
885.4000244,0
885.5,0
885.5999756,0
885.7000122,0
885.8000488,0
885.9000244,0
886,0
886.0999756,0
886.2000122,0
886.3000488,0
886.4000244,0
886.5,0
886.5999756,0
886.7000122,0
886.8000488,0
886.9000244,0
887,0
887.0999756,0
887.2000122,0
887.3000488,0
887.4000244,0
887.5,0
887.5999756,0
887.7000122,0
887.8000488,0
887.9000244,0
888,0
888.0999756,0
888.2000122,0
888.3000488,0
888.4000244,0
888.5,0
888.5999756,0
888.7000122,0
888.8000488,0
888.9000244,0
889,0
889.0999756,0
889.2000122,0
889.3000488,0
889.4000244,0
889.5,0
889.5999756,0
889.7000122,0
889.8000488,0
889.9000244,0
890,0
890.0999756,0
890.2000122,0
890.3000488,0
890.4000244,0
890.5,0
890.5999756,0
890.7000122,0
890.8000488,0
890.9000244,0
891,0
891.0999756,0
891.2000122,0
891.3000488,0
891.4000244,0
891.5,0
891.5999756,0
891.7000122,0
891.8000488,0
891.9000244,0
892,0
892.0999756,0
892.2000122,0
892.3000488,0
892.4000244,0
892.5,0
892.5999756,0
892.7000122,0
892.8000488,0
892.9000244,0
893,0
893.0999756,0
893.2000122,0
893.3000488,0
893.4000244,0
893.5,0
893.5999756,0
893.7000122,0
893.8000488,0
893.9000244,0
894,0
894.0999756,0
894.2000122,0
894.3000488,0
894.4000244,0
894.5,0
894.5999756,0
894.7000122,0
894.8000488,0
894.9000244,0
895,0
895.0999756,0
895.2000122,0
895.3000488,0
895.4000244,0
895.5,0
895.5999756,0
895.7000122,0
895.8000488,0
895.9000244,0
896,0
896.0999756,0
896.2000122,0
896.3000488,0
896.4000244,0
896.5,0
896.5999756,0
896.7000122,0
896.8000488,0
896.9000244,0
897,0
897.0999756,0
897.2000122,0
897.3000488,0
897.4000244,0
897.5,0
897.5999756,0
897.7000122,0
897.8000488,0
897.9000244,0
898,0
898.0999756,0
898.2000122,0
898.3000488,0
898.4000244,0
898.5,0
898.5999756,0
898.7000122,0
898.8000488,0
898.9000244,0
899,0
899.0999756,0
899.2000122,0
899.3000488,0
899.4000244,0
899.5,0
899.5999756,0
899.7000122,0
899.8000488,0
899.9000244,0
900,0
